,start,node,length,max_inheritors,min_inheritors
403,686,332259,9,1,1
404,686,332347,9,1,1
405,686,332434,9,17,17
406,686,332513,9,3,3
407,686,333101,9,1,1
408,686,333872,9,1,1
409,686,334355,9,1,1
410,686,334870,9,2,2
411,686,334923,9,1,1
412,686,334997,9,1,1
413,686,337612,9,6,6
414,686,337832,9,2,2
415,686,339664,9,316,314
416,686,340478,9,1,1
417,686,340513,9,1,1
418,686,341139,9,1,1
419,686,341811,9,1,1
420,686,342195,9,1,1
421,686,343521,9,7,7
422,686,343841,9,1,1
423,686,344326,9,1,1
424,686,344446,9,1,1
425,686,345125,9,1,1
426,686,345444,9,1,1
427,686,345877,9,1,1
428,686,346067,9,2,2
429,686,346933,9,20,20
430,686,347077,9,1,1
431,686,348438,9,1,1
432,686,350492,9,2,2
433,686,350614,9,1,1
434,686,350652,9,1,1
435,686,351366,9,1,1
436,686,353424,9,2,2
437,686,354562,9,1,1
438,686,356549,9,1,1
439,686,357000,9,1,1
440,686,357172,9,1,1
441,686,360354,9,1,1
442,686,361409,9,2,2
443,686,361812,9,1,1
444,686,362249,9,1,1
445,686,363452,9,2,2
446,686,363884,9,1,1
447,686,365424,9,1,1
448,686,365563,9,1,1
449,686,366060,9,1,1
450,686,366430,9,12,12
451,686,366764,9,1,1
452,686,367413,9,1,1
453,686,367546,9,1,1
454,686,369793,9,1,1
455,686,371701,9,1,1
456,686,373436,9,1,1
457,686,373997,9,1,1
458,686,375695,9,1,1
459,686,376640,9,1,1
460,686,376838,9,1,1
461,686,377224,9,1,1
462,686,377439,9,1,1
463,686,377715,9,2,2
464,686,377736,9,1,1
465,686,378143,9,2,2
466,686,378813,9,1,1
467,686,379007,9,1,1
468,686,379132,9,2,2
469,686,379250,9,1,1
470,686,380537,9,1,1
471,686,380913,9,1,1
472,686,381100,9,1,1
473,686,381624,9,1,1
474,686,382825,9,4,4
475,686,383484,9,1,1
476,686,383570,9,1,1
477,686,383690,9,1,1
478,686,383783,9,1,1
479,686,383833,9,11,11
480,686,384916,9,2,2
481,686,384970,9,1,1
482,686,385110,9,1,1
483,686,385421,9,1,1
484,686,385697,9,3,3
485,686,386500,9,2,2
486,686,386965,9,1,1
487,686,387428,9,6,6
488,686,387461,9,16,16
489,686,388374,9,1,1
490,686,388582,7,1,1
491,686,388585,9,1,1
492,686,388653,9,4,4
493,686,389306,9,1,1
494,686,389849,9,1,1
495,686,390009,9,1,1
496,686,390136,9,1,1
497,686,391022,9,1,1
498,686,393691,9,1,1
499,686,394749,9,2,2
500,686,394861,9,1,1
501,686,395212,9,1,1
502,686,395617,9,2,2
503,686,397011,9,1,1
504,686,398139,9,1,1
505,686,398635,9,1,1
506,686,399013,9,1,1
507,686,399026,9,1,1
508,686,399649,9,2,2
509,686,402315,9,11,11
510,686,402411,9,1,1
511,686,402515,9,1,1
512,686,403403,9,30,30
513,686,403690,9,1,1
514,686,404170,9,1,1
515,686,405192,9,1,1
516,686,406006,9,1,1
517,686,406298,9,1,1
518,686,406391,9,1,1
519,686,407116,9,1,1
520,686,407239,9,1,1
521,686,407482,9,1,1
522,686,407619,9,1,1
523,686,409213,9,1,1
524,686,409493,9,1,1
525,686,410485,9,1,1
526,686,410793,9,7,7
527,686,412414,9,1,1
528,686,412553,9,410,410
529,686,413513,9,1,1
530,686,413608,9,1,1
531,686,414885,9,4,4
532,686,415029,9,1,1
533,686,415300,9,1,1
534,686,415605,9,5,5
535,686,416008,9,3,3
536,686,417759,9,3,3
537,686,418638,9,1,1
538,686,418705,9,1,1
539,686,419296,9,1,1
540,686,421518,9,1,1
541,686,423027,9,1,1
542,686,423567,9,1,1
543,686,423986,9,1,1
544,686,424427,9,1,1
545,686,424906,9,1,1
546,686,425055,9,1,1
547,686,425605,9,1,1
548,686,426418,9,1,1
549,686,426538,9,1,1
550,686,427941,9,1,1
551,686,428286,9,2,2
552,686,428861,9,1,1
553,686,430380,9,1,1
554,686,430553,9,1,1
555,686,431024,9,2,2
556,686,431106,9,1,1
557,686,431274,9,39,39
558,686,431812,9,6,6
559,686,433081,9,1,1
560,686,433234,9,2,2
561,686,433982,9,1,1
562,686,434123,9,1,1
563,686,434333,9,1,1
564,686,434544,9,1,1
565,686,434682,9,2,2
566,686,434766,9,3,3
567,686,435767,9,1,1
568,686,435966,9,1,1
569,686,436925,9,1,1
570,686,437367,9,1,1
571,686,438112,9,1,1
572,686,438247,9,1,1
573,686,438789,9,1,1
574,686,438961,9,1,1
575,686,439231,9,1,1
576,686,439241,9,20,20
577,686,440174,9,1,1
578,686,440998,9,1,1
579,686,441165,9,1,1
580,686,441475,9,1,1
581,686,441537,9,1,1
582,686,441647,9,3,3
583,686,441728,9,1,1
584,686,441782,9,2,2
585,686,442744,9,1,1
586,686,443664,9,2,2
587,686,443844,9,121,121
588,686,443937,9,1,1
589,686,445338,9,2,2
590,686,445927,9,1,1
591,686,446078,9,1,1
592,686,447658,9,1,1
593,686,448439,9,2,2
594,686,449155,9,2,2
595,686,449193,9,1,1
596,686,449705,9,1,1
597,686,449766,9,1,1
598,686,450118,9,1,1
599,686,450153,9,1,1
600,686,452151,9,1,1
601,686,452988,9,157,157
602,686,453087,9,9,9
603,686,454345,9,1,1
604,686,456086,9,1,1
605,686,456102,9,1,1
606,686,458537,9,1,1
607,686,458659,9,1,1
608,686,458789,9,1,1
609,686,458883,9,1,1
610,686,459659,9,1,1
611,686,461149,9,1,1
612,686,462224,9,2,2
613,686,462700,9,2,2
614,686,462793,9,1,1
615,686,462940,9,1,1
616,686,463121,9,1,1
617,686,463179,9,3,3
618,686,464100,9,1,1
619,686,464682,9,12,12
620,686,464909,9,1,1
621,686,465625,9,1,1
622,686,465926,9,1,1
623,686,466762,9,1,1
624,686,467093,9,3,3
625,686,467701,9,1,1
626,686,468471,9,1,1
627,686,468860,9,1,1
628,686,471268,9,1,1
629,686,471620,9,1,1
630,686,472675,7,1,1
631,686,472721,9,4,4
632,686,473554,9,2,2
633,686,473603,9,4,4
634,686,473743,9,1,1
635,686,473744,9,1,1
636,686,474178,9,1,1
637,686,474699,9,1,1
638,686,474709,9,1,1
639,686,475437,9,1,1
640,686,476143,9,3,3
641,686,476556,9,1,1
642,686,477204,9,1,1
643,686,477890,9,1,1
644,686,478587,9,1,1
645,686,478873,9,1,1
646,686,480420,9,1,1
647,686,481549,9,1,1
648,686,481972,9,1,1
649,686,482744,9,1,1
650,686,482797,9,1,1
651,686,483232,9,5,5
652,686,483274,9,8,8
653,686,484686,9,1,1
654,686,484874,9,5,5
655,686,485194,9,4,4
656,686,485595,9,1,1
657,686,485654,9,1,1
658,686,486881,9,5,5
659,686,487009,9,3,3
660,686,487078,9,1,1
661,686,487331,9,1,1
662,686,488808,9,1,1
663,686,488821,9,1,1
664,686,489892,9,1,1
665,686,490412,9,1,1
666,686,490647,9,1,1
667,686,491164,9,1,1
668,686,491989,9,1,1
669,686,492353,9,1,1
670,686,492848,9,1,1
671,686,493406,9,1,1
672,686,493894,9,2,2
673,686,494503,9,1,1
674,686,495068,9,4,4
675,686,495279,9,1,1
676,686,495405,9,7,7
677,686,495590,9,1,1
678,686,496508,9,1,1
679,686,496575,9,1,1
680,686,497092,9,1,1
681,686,497149,9,1,1
682,686,498114,9,1,1
683,686,498536,9,2,2
684,686,500418,9,1,1
685,686,500626,9,1,1
686,686,501076,9,1,1
687,686,501707,9,3,3
688,686,502253,9,1,1
689,686,502696,9,2,2
690,686,503099,9,1,1
691,686,503125,9,1,1
692,686,503181,9,1,1
693,686,503280,9,1,1
694,686,503993,9,1,1
695,686,504558,9,1,1
696,686,504923,9,1,1
697,686,505395,9,1,1
698,686,505624,9,1,1
699,686,505881,9,1,1
700,686,506015,9,1,1
701,6513,506015,3,1,1
702,686,506143,9,10,10
703,686,506983,9,1,1
704,686,507244,9,1,1
705,686,508145,9,1,1
706,686,508710,9,1,1
707,686,508773,9,3,3
708,686,508929,9,1,1
709,686,509133,9,1,1
710,686,509791,9,64,64
711,686,510001,9,1,1
712,686,510682,9,1,1
713,686,511171,9,1,1
714,686,511303,9,1,1
715,686,511791,9,1,1
716,686,511927,9,1,1
717,686,512418,9,1,1
718,686,513712,9,1,1
719,686,513896,9,1,1
720,686,514181,9,1,1
721,686,514820,9,16,16
722,686,515034,9,1,1
723,686,516387,9,1,1
724,686,516777,9,1,1
725,686,516854,9,1,1
726,686,516992,9,1,1
727,686,517375,9,1,1
728,686,517379,9,1,1
729,686,517387,9,6,6
730,686,517705,9,2,2
731,686,517987,9,113,113
732,686,519235,9,2,2
733,686,519433,9,1,1
734,686,520605,9,1,1
735,686,520878,9,1,1
736,686,521104,9,1,1
737,686,522312,9,4,4
738,686,522421,9,1,1
739,686,522526,9,1,1
740,686,522795,9,6,6
741,686,522841,9,2,2
742,686,523478,9,1,1
743,686,523648,9,1,1
744,686,523773,9,16,16
745,686,524424,9,1,1
746,686,525045,9,4,4
747,686,525203,9,1,1
748,686,527863,9,1,1
749,686,527944,9,1,1
750,686,528044,9,1,1
751,686,529374,9,1,1
752,686,531177,9,1,1
753,686,531772,9,1,1
754,686,532261,9,1,1
755,686,532392,9,1,1
756,686,532646,9,1,1
757,686,533264,9,1,1
758,686,533505,9,1,1
759,686,533760,9,1,1
760,686,534010,9,2,2
761,686,534373,9,1,1
762,686,534412,9,1,1
763,686,535204,9,1,1
764,686,535694,9,1,1
765,686,536036,9,1,1
766,686,536439,9,14,14
767,686,537591,9,1,1
768,686,537670,9,1,1
769,686,537714,9,1,1
770,686,537764,9,2,2
771,686,537959,9,1,1
772,686,538193,9,1,1
773,686,538235,9,4,4
774,686,538237,9,1,1
775,686,538445,9,1,1
776,686,538518,9,3,3
777,686,538698,9,1,1
778,686,538704,9,1,1
779,686,539738,9,5,5
780,686,540175,9,1,1
781,686,540899,9,1,1
782,686,540962,9,1,1
783,686,541366,9,1,1
784,686,541643,9,2,2
785,686,542111,9,1,1
786,686,543076,9,1,1
787,686,543275,9,1,1
788,686,543384,9,1,1
789,686,544529,9,2,2
790,686,545197,7,1,1
791,686,546677,9,1,1
792,686,546804,9,1,1
793,686,547063,9,6,6
794,686,547491,9,1,1
795,686,547653,9,1,1
796,686,547755,9,2,2
797,686,547951,9,1,1
798,686,548177,9,1,1
799,686,548785,9,25,25
800,686,548795,9,3,3
801,686,549203,9,1,1
802,686,549572,9,1,1
803,686,549936,9,4,4
804,686,551110,9,3,3
805,686,551179,9,1,1
806,686,551922,9,1,1
807,686,552248,9,2,2
808,686,552609,9,1,1
809,686,553490,9,3,3
810,686,554420,9,2,2
811,686,555133,9,1,1
812,686,555220,9,1,1
813,686,555421,9,1,1
814,686,555444,9,4,4
815,686,556249,9,1,1
816,686,556292,9,2,2
817,686,557039,9,1,1
818,686,557259,9,1,1
819,686,557702,9,2,2
820,686,557829,9,2,2
821,686,557971,9,6,6
822,686,558202,9,1,1
823,686,558506,9,1,1
824,686,558746,9,1,1
825,686,559042,9,1,1
826,686,559180,9,2,2
827,686,560791,9,1,1
828,686,561073,9,1,1
829,686,561458,9,1,1
830,686,561734,9,1,1
831,686,561989,9,1,1
832,686,562310,9,1,1
833,686,562669,6,3,3
834,686,562797,9,1,1
835,686,562899,9,2,2
836,686,563743,9,12,12
837,686,564125,9,2,2
838,686,564721,9,1,1
839,686,565372,9,13,13
840,686,565439,9,3,3
841,686,566744,9,1,1
842,686,567074,9,1,1
843,686,567761,9,1,1
844,686,567860,9,1,1
845,686,568321,9,1,1
846,686,569052,9,1,1
847,686,569076,9,1,1
848,686,569109,9,2,2
849,686,569193,9,1,1
850,686,570204,9,1,1
851,686,570524,9,1,1
852,686,571507,9,5,5
853,686,572591,9,1,1
854,686,572602,9,1,1
855,686,572747,9,1,1
856,686,572939,9,2,2
857,686,573149,9,3,3
858,686,573350,9,1,1
859,686,573484,9,1,1
860,686,573703,9,1,1
861,686,573751,9,3,3
862,686,573863,9,1,1
863,686,574795,9,1,1
864,686,574913,9,1,1
865,686,574986,9,1,1
866,686,575841,9,1,1
867,686,576815,9,3,3
868,686,576856,9,1,1
869,686,576959,9,3,3
870,686,577359,9,1,1
871,686,577522,9,2,2
872,686,577678,9,1,1
873,686,577715,9,1,1
874,686,577734,9,1,1
875,686,577980,9,1,1
876,686,578804,9,1,1
877,686,578843,9,1,1
878,686,578875,9,2,2
879,686,578918,9,2,2
880,686,579631,9,3,3
881,686,580039,9,1,1
882,686,580183,9,1,1
883,686,581223,9,1,1
884,686,581850,9,2,2
885,686,581922,9,1,1
886,686,582402,9,1,1
887,686,583536,9,1,1
888,686,584211,9,1,1
889,686,584985,9,1,1
890,686,585072,9,1,1
891,686,585192,9,1,1
892,686,585421,9,1,1
893,686,585592,9,1,1
894,686,586764,9,2,2
895,686,588264,9,1,1
896,686,588352,9,1,1
897,686,589406,9,1,1
898,686,590389,9,1,1
899,686,590461,9,1,1
900,686,590868,9,1,1
901,686,591206,9,3,3
902,686,591237,9,2,2
903,686,591591,9,1,1
904,686,592086,9,1,1
905,686,592216,9,1,1
906,686,592694,9,15,15
907,686,592816,9,1,1
908,686,592981,9,1,1
909,686,592999,9,1,1
910,686,593477,9,1,1
911,686,594408,9,1,1
912,686,594480,9,1,1
913,686,594716,9,1,1
914,686,594900,9,1,1
915,686,595650,9,3,3
916,686,595666,9,1,1
917,686,596214,9,1,1
918,686,596752,9,7,7
919,686,597938,9,1,1
920,686,598247,9,2,2
921,686,598774,9,1,1
922,686,600920,9,2,2
923,686,601276,9,1,1
924,686,601511,9,2,2
925,686,601904,2,1,1
926,686,601915,9,1,1
927,686,602295,9,13,13
928,686,603906,9,1,1
929,686,604126,9,1,1
930,686,604174,9,1,1
931,686,604348,9,1,1
932,686,604738,9,1,1
933,686,605210,9,17,17
934,686,605757,9,1,1
935,686,605874,9,1,1
936,686,605929,9,18,18
937,686,606180,9,3,3
938,686,606316,9,6,6
939,686,606404,9,2,2
940,686,607373,9,7,7
941,686,607468,9,1,1
942,686,608510,9,1,1
943,686,608940,9,1,1
944,686,608956,9,4,4
945,686,609728,9,1,1
946,686,610236,9,1,1
947,686,610670,9,1,1
948,686,610785,9,3,3
949,686,611038,9,1,1
950,686,611577,9,1,1
951,686,612261,9,265,265
952,686,612988,9,3,3
953,686,613858,9,1,1
954,686,614896,9,2,2
955,686,615240,9,1,1
956,686,615383,9,1,1
957,686,615502,9,1,1
958,686,615792,9,2,2
959,686,616917,9,1,1
960,686,617202,9,2,2
961,686,617300,9,1,1
962,686,617865,9,3,3
963,686,618844,9,2,2
964,686,618906,9,2,2
965,686,618911,9,1,1
966,686,619019,9,13,13
967,686,620387,9,1,1
968,686,620511,9,1,1
969,686,621429,9,3,3
970,686,621731,9,1,1
971,686,621979,9,2,2
972,686,621988,9,1,1
973,686,622376,9,1,1
974,686,622518,9,1,1
975,686,622530,9,1,1
976,686,622565,9,1,1
977,686,623373,9,1,1
978,686,623442,9,1,1
979,686,623510,9,4,4
980,686,624451,9,2,2
981,686,624559,9,4,4
982,686,624876,9,1,1
983,686,626069,9,1,1
984,686,626722,9,1,1
985,686,626790,9,1,1
986,686,626801,9,1,1
987,686,627384,9,1,1
988,686,627405,9,1,1
989,686,627496,9,1,1
990,686,627844,9,1,1
991,686,627918,9,1,1
992,686,628200,9,1,1
993,686,628346,9,4,4
994,686,628399,9,3,3
995,686,628809,9,2,2
996,686,629595,9,1,1
997,686,629914,7,1,1
998,686,629915,7,1,1
999,686,630057,9,1,1
1000,686,630407,9,1,1
1001,686,631879,9,1,1
1002,686,632023,9,1,1
1003,686,632236,9,1,1
1004,686,632276,9,1,1
1005,686,633473,9,1,1
1006,686,634348,9,1,1
1007,686,634477,9,12,12
1008,686,635746,9,1,1
1009,686,636107,9,1,1
1010,686,636843,9,1,1
1011,686,638608,9,1,1
1012,686,638784,9,14,14
1013,686,639409,9,1,1
1014,686,640719,9,1,1
1015,686,641851,9,1,1
1016,686,642380,9,2,2
1017,686,642569,9,10,10
1018,686,643043,9,1,1
1019,686,643316,9,1,1
1020,686,643332,9,1,1
1021,686,643793,9,2,2
1022,686,644289,9,1,1
1023,686,644317,9,1,1
1024,686,644442,9,1,1
1025,686,644645,9,2,2
1026,686,644712,9,11,11
1027,686,644994,9,1,1
1028,686,645125,9,1,1
1029,686,646257,9,1,1
1030,686,646561,9,1,1
1031,686,647651,9,3,3
1032,686,648478,9,6,6
1033,686,650622,9,3,3
1034,686,650767,9,1,1
1035,686,650912,9,2,2
1036,686,650956,9,2,2
1037,686,651419,9,1,1
1038,686,651565,9,1,1
1039,686,651939,9,1,1
1040,686,652262,9,1,1
1041,686,652809,9,3,3
1042,686,653471,9,1,1
1043,686,654627,9,1,1
1044,686,654667,9,1,1
1045,686,655305,9,3,3
1046,686,656748,9,2,2
1047,686,656769,9,1,1
1048,686,658504,9,1,1
1049,686,658605,9,14,14
1050,686,658842,9,1,1
1051,686,658952,9,1,1
1052,686,659087,9,1,1
1053,686,659666,9,1,1
1054,686,660019,9,1,1
1055,686,660281,9,4,4
1056,686,662347,9,2,2
1057,686,662626,9,5,5
1058,686,662804,9,1,1
1059,686,665883,9,1,1
1060,686,666296,9,1,1
1061,686,666479,9,9,9
1062,686,667098,9,1,1
1063,686,669005,9,6,6
1064,686,669568,9,1,1
1065,686,671664,9,7,7
1066,686,671944,9,1,1
1067,686,672054,9,5,5
